place,title,time,pay,date
경기 수원시,666버거 매탄 본점 오전 근무자 모집,11:00~20:00,"시급9,300",05/21
경기 수원시,666버거 매탄 본점 오전 근무자 모집 주5일 근무,11:00~20:00,"시급9,300",05/21
경기 수원시,666버거 매탄 본점 오전 근무자 모집,11:00~20:00,"시급9,300",05/21
